,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
4047,771460158,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098.0,1776,2322.0,0.6729999999999999,3939,84,0.647,0.433
4048,714147858,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,18358.0,1044,17314.0,0.524,3920,85,0.491,0.057
4049,708394908,Existing Customer,44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.5479999999999999,0.617
4050,778433283,Attrited Customer,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0
4051,720637008,Existing Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.6709999999999999
4052,716877258,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968.0,1374,2594.0,0.703,4641,65,0.711,0.34600000000000003
4053,812973708,Existing Customer,42,M,3,High School,Unknown,$40K - $60K,Blue,37,6,2,4,2793.0,1661,1132.0,1.117,3247,69,0.865,0.595
4054,788760633,Existing Customer,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111
4055,718602708,Existing Customer,43,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,16351.0,1541,14810.0,0.763,3475,82,0.6729999999999999,0.094
4056,712365483,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,9619.0,1731,7888.0,0.7120000000000001,3690,76,0.52,0.18
4057,789154833,Existing Customer,56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048
4058,715849983,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,36,4,1,4,2107.0,0,2107.0,0.975,4007,82,0.9520000000000001,0.0
4059,780336258,Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,42,6,3,2,2517.0,1257,1260.0,0.8340000000000001,4528,75,0.7859999999999999,0.499
4060,716567433,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,3179.0,1229,1950.0,0.7809999999999999,4337,82,1.05,0.387
4061,713057658,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,3968.0,935,3033.0,0.649,4128,72,0.674,0.23600000000000002
4062,718191483,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.47100000000000003,0.26899999999999996
4063,811527933,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,2291,39,0.773,0.162
4064,778617708,Attrited Customer,46,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,1438.3,864,574.3,0.7659999999999999,2299,40,0.48100000000000004,0.601
4065,785055108,Existing Customer,52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,10817.0,1142,9675.0,0.722,3889,60,0.818,0.106
4066,822961533,Existing Customer,65,F,0,College,Divorced,Unknown,Blue,56,5,2,3,13666.0,0,13666.0,0.8079999999999999,3998,70,1.0,0.0
4067,709124883,Existing Customer,49,M,3,College,Married,$80K - $120K,Blue,37,5,1,2,2149.0,1796,353.0,0.628,5228,93,0.6609999999999999,0.836
4068,772574283,Attrited Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,40,3,1,4,7191.0,0,7191.0,0.565,1654,30,0.579,0.0
4069,761240358,Existing Customer,52,F,2,Unknown,Single,Less than $40K,Blue,45,5,2,2,2155.0,1219,936.0,0.805,4295,77,0.7909999999999999,0.5660000000000001
4070,708469533,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.0,1439,3956.0,0.7809999999999999,3523,79,0.7170000000000001,0.267
4071,769927533,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,3222.0,1422,1800.0,0.662,4613,72,0.6,0.441
4072,718545033,Existing Customer,27,F,0,Graduate,Married,Less than $40K,Blue,17,4,2,2,2042.0,1567,475.0,0.7440000000000001,5146,78,0.733,0.767
4073,714972558,Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,1610.0,0,1610.0,0.889,2729,45,0.406,0.0
4074,772204758,Existing Customer,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165,2644.0,0.634,2306,46,0.643,0.306
4075,709039533,Existing Customer,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,4449.0,0.5720000000000001,3829,55,0.9640000000000001,0.198
4076,716492583,Existing Customer,37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388.0,1708,680.0,0.903,4539,89,0.745,0.715
4077,766381908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,2473.0,1263,1210.0,0.71,4597,80,0.6,0.511
4078,719109783,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,3,2,13103.0,1809,11294.0,0.7240000000000001,4323,72,0.5,0.138
4079,796236258,Existing Customer,48,F,5,High School,Single,$40K - $60K,Blue,42,5,1,2,2465.0,1128,1337.0,0.613,4030,86,0.483,0.45799999999999996
4080,709700058,Existing Customer,52,F,2,Graduate,Single,$40K - $60K,Blue,33,5,2,2,6081.0,989,5092.0,1.222,4451,70,0.429,0.163
4081,716905158,Existing Customer,45,M,2,Unknown,Single,$60K - $80K,Blue,30,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.1179999999999999,0.0
4082,718851783,Existing Customer,49,M,1,High School,Married,$80K - $120K,Silver,37,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069
4083,709709283,Attrited Customer,38,M,3,College,Single,$40K - $60K,Blue,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.09300000000000001
4084,711993258,Existing Customer,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.5870000000000001,0.249
4085,780105483,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222
4086,718350033,Existing Customer,50,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,3069.0,1881,1188.0,1.111,2909,58,1.5219999999999998,0.613
4087,715294083,Attrited Customer,46,M,2,College,Single,$80K - $120K,Blue,38,2,3,2,10309.0,0,10309.0,0.451,1760,40,0.6,0.0
4088,710905908,Existing Customer,43,M,4,High School,Single,$60K - $80K,Blue,36,4,3,3,4983.0,1355,3628.0,0.66,1939,30,0.5,0.272
4089,721387008,Existing Customer,42,M,4,Graduate,Married,$120K +,Blue,24,3,2,3,3103.0,1783,1320.0,0.479,4792,69,0.643,0.575
4090,715411608,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,3,1,1,1663.0,1112,551.0,0.588,2978,61,0.9059999999999999,0.669
4091,710598408,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,2695.0,0,2695.0,0.816,4557,94,0.843,0.0
4092,718521258,Existing Customer,50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,18178.0,0.7440000000000001,3445,76,0.767,0.0
4093,713138433,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,42,4,2,3,14782.0,1020,13762.0,0.6829999999999999,3206,54,0.8,0.069
4094,718819158,Existing Customer,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883
4095,718871358,Existing Customer,45,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,1785.0,0,1785.0,0.649,4964,82,0.907,0.0
4096,720186258,Existing Customer,45,F,4,High School,Divorced,$40K - $60K,Blue,31,5,2,4,4701.0,1170,3531.0,0.547,4136,77,0.604,0.249
4097,710197308,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,1438.3,0,1438.3,1.0170000000000001,4089,73,0.872,0.0
4098,817086783,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,27,4,3,2,2826.0,2162,664.0,0.924,2005,32,0.684,0.765
4099,749211483,Existing Customer,52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.0,1905,2692.0,0.9059999999999999,4932,67,0.914,0.414
4100,789749433,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,21,5,3,2,2591.0,2340,251.0,0.608,4730,82,0.708,0.903
4101,715082133,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Blue,36,5,2,2,2494.0,1492,1002.0,0.7440000000000001,3407,61,0.6940000000000001,0.598
4102,714946908,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,1,1,5039.0,1352,3687.0,0.797,3300,68,0.545,0.268
4103,716711433,Attrited Customer,48,M,5,High School,Married,$40K - $60K,Blue,39,3,3,1,7897.0,157,7740.0,0.6990000000000001,2270,46,0.39399999999999996,0.02
4104,712429458,Existing Customer,50,M,2,Graduate,Unknown,$60K - $80K,Blue,38,5,3,3,4772.0,1770,3002.0,0.545,4054,72,0.674,0.371
4105,708406083,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,3436.0,2493,943.0,0.8240000000000001,5211,90,0.765,0.726
4106,720029508,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,37,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109
4107,709227033,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,46,5,2,3,9065.0,1548,7517.0,0.872,4030,73,0.78,0.171
4108,720846558,Existing Customer,49,M,1,Unknown,Single,$80K - $120K,Blue,36,6,3,4,34516.0,0,34516.0,0.665,2512,45,0.324,0.0
4109,716475183,Existing Customer,45,M,3,Graduate,Unknown,$60K - $80K,Blue,35,3,3,3,10290.0,753,9537.0,0.858,4326,81,0.7609999999999999,0.073
4110,714296358,Existing Customer,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3433.0,2486,947.0,0.838,4831,78,0.529,0.7240000000000001
4111,719998233,Existing Customer,40,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.027999999999999997
4112,719217483,Existing Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.5479999999999999
4113,720479058,Existing Customer,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.8290000000000001,0.5920000000000001
4114,779192283,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,39,3,1,2,6462.0,2517,3945.0,0.8420000000000001,4156,77,0.833,0.39
4115,716385033,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,36,6,1,3,4408.0,1201,3207.0,0.77,4157,71,0.6509999999999999,0.272
4116,711588708,Attrited Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,36,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318
4117,714492783,Attrited Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.34600000000000003,1517,38,0.40700000000000003,0.0
4118,709192233,Attrited Customer,50,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,1773.0,0,1773.0,0.228,1764,30,0.111,0.0
4119,797998158,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,1,2,4555.0,0,4555.0,1.031,3646,66,1.2,0.0
4120,714021183,Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,3,30666.0,1046,29620.0,0.8009999999999999,3709,66,0.8859999999999999,0.034
4121,780710433,Existing Customer,53,M,2,College,Single,$80K - $120K,Blue,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.9740000000000001,0.0
4122,780068283,Existing Customer,53,M,1,Graduate,Single,$120K +,Blue,38,4,3,3,1891.0,922,969.0,0.812,3822,69,0.5329999999999999,0.488
4123,719930658,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,24,4,2,2,16634.0,1946,14688.0,0.9259999999999999,3455,72,1.0,0.11699999999999999
4124,755593983,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,43,6,1,2,7985.0,0,7985.0,1.032,3873,72,0.674,0.0
4125,770938533,Existing Customer,45,M,1,College,Unknown,$120K +,Blue,32,3,1,3,3304.0,1370,1934.0,0.9540000000000001,3914,70,0.667,0.415
4126,714121083,Existing Customer,40,F,3,Graduate,Married,$40K - $60K,Blue,20,5,2,2,6247.0,1508,4739.0,1.01,5158,68,0.447,0.24100000000000002
4127,779210283,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,6,2,4,3645.0,2517,1128.0,0.7490000000000001,4142,74,0.644,0.691
4128,709739283,Existing Customer,62,M,0,High School,Single,Unknown,Blue,36,3,3,3,21329.0,2119,19210.0,0.644,4206,75,1.0270000000000001,0.099
4129,716230158,Existing Customer,35,F,3,Graduate,Married,$40K - $60K,Blue,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276
4130,708724908,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,35,4,2,3,2262.0,0,2262.0,0.8059999999999999,4113,83,0.627,0.0
4131,789025083,Existing Customer,40,M,4,Unknown,Unknown,Less than $40K,Blue,27,5,3,0,1438.3,860,578.3,0.79,4655,82,0.8640000000000001,0.598
4132,713804058,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,36,5,2,3,4187.0,2199,1988.0,0.9079999999999999,4647,81,0.884,0.525
4133,718791708,Attrited Customer,48,M,2,High School,Married,$80K - $120K,Blue,32,1,2,4,16362.0,2268,14094.0,0.841,2228,37,0.85,0.139
4134,785529708,Existing Customer,59,M,1,Graduate,Single,$120K +,Blue,53,6,2,2,34516.0,0,34516.0,0.711,4333,70,0.628,0.0
4135,794528283,Existing Customer,44,M,4,College,Married,$60K - $80K,Blue,28,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.5579999999999999,0.32
4136,794856033,Existing Customer,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09
4137,712939533,Existing Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,35,4,3,0,21585.0,986,20599.0,0.631,3789,70,0.75,0.046
4138,708178608,Existing Customer,31,F,0,Graduate,Married,Unknown,Blue,36,4,2,2,2488.0,0,2488.0,1.05,4226,73,0.521,0.0
4139,716556258,Existing Customer,50,F,3,Doctorate,Single,Less than $40K,Blue,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0
4140,708404883,Existing Customer,45,F,2,High School,Single,Unknown,Blue,37,4,2,4,27804.0,0,27804.0,1.301,2761,57,0.966,0.0
4141,709742958,Existing Customer,45,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073
4142,772695033,Attrited Customer,47,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,18800.0,2517,16283.0,0.48200000000000004,1575,23,0.21100000000000002,0.134
4143,714850158,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,5,1,3,1963.0,1516,447.0,0.872,4150,75,0.7440000000000001,0.772
4144,708831858,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1,3,4,4579.0,1506,3073.0,0.44299999999999995,1915,44,0.375,0.32899999999999996
4145,718076733,Existing Customer,43,M,1,Graduate,Single,$60K - $80K,Silver,31,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045
4146,714336333,Existing Customer,48,M,4,Doctorate,Unknown,$80K - $120K,Blue,40,3,2,2,3429.0,1268,2161.0,0.703,4422,64,1.7830000000000001,0.37
4147,780006783,Attrited Customer,59,M,1,Uneducated,Single,$40K - $60K,Silver,49,3,2,2,15809.0,0,15809.0,0.992,3109,48,0.41200000000000003,0.0
4148,779741883,Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,32,6,1,3,2493.0,831,1662.0,0.581,4274,68,0.581,0.33299999999999996
4149,780657708,Existing Customer,48,M,2,Unknown,Married,$80K - $120K,Blue,37,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0
4150,771342183,Attrited Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,40,6,3,2,1625.0,0,1625.0,0.6890000000000001,2314,43,0.433,0.0
4151,712901283,Attrited Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0
4152,802101858,Existing Customer,40,F,2,Unknown,Married,Less than $40K,Blue,34,3,3,3,4757.0,1978,2779.0,0.9590000000000001,4220,71,0.775,0.41600000000000004
4153,718473558,Attrited Customer,42,F,3,Doctorate,Single,Less than $40K,Blue,18,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0
4154,743590608,Existing Customer,50,M,2,High School,Married,$60K - $80K,Blue,43,6,3,4,21869.0,950,20919.0,0.866,4233,71,0.775,0.043
4155,720146733,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,4,2,2480.0,1890,590.0,0.652,4114,66,0.737,0.762
4156,788252358,Existing Customer,49,M,3,High School,Single,$60K - $80K,Blue,40,3,4,2,8190.0,1716,6474.0,0.7809999999999999,3529,84,0.787,0.21
4157,717740658,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,45,5,2,4,1850.0,942,908.0,0.757,4134,78,0.625,0.509
4158,714567708,Existing Customer,46,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,3,3,2483.0,2049,434.0,0.69,4421,74,0.51,0.825
4159,711208083,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,30,6,3,2,2925.0,1447,1478.0,0.563,4455,77,0.604,0.495
4160,709708233,Attrited Customer,49,F,3,Doctorate,Married,Less than $40K,Blue,29,3,4,2,7066.0,0,7066.0,0.479,1695,38,0.31,0.0
4161,709957158,Existing Customer,48,M,4,High School,Married,$40K - $60K,Blue,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895
4162,828288333,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.8420000000000001,0.18100000000000002
4163,709178733,Attrited Customer,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,2281,37,0.48,0.203
4164,721325133,Existing Customer,45,M,2,College,Married,$80K - $120K,Blue,36,6,1,3,31625.0,0,31625.0,0.5589999999999999,4503,77,0.674,0.0
4165,816606333,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.5710000000000001,0.0
4166,720454158,Existing Customer,44,M,2,Unknown,Single,$60K - $80K,Blue,30,6,2,2,9827.0,600,9227.0,0.47700000000000004,2840,63,0.537,0.061
4167,717444558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,38,4,1,3,2623.0,1714,909.0,0.807,5237,76,0.81,0.653
4168,816756783,Existing Customer,42,M,2,High School,Unknown,$40K - $60K,Blue,37,6,2,3,2993.0,2249,744.0,0.863,4106,81,0.528,0.7509999999999999
4169,715474833,Existing Customer,37,M,2,College,Single,$80K - $120K,Blue,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.10800000000000001
4170,718271958,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,34,5,1,4,6401.0,1471,4930.0,0.655,4465,63,0.703,0.23
4171,708924783,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387
4172,717669483,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0
4173,809360883,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,41,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.10099999999999999
4174,717176508,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,34,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439
4175,711571383,Existing Customer,46,M,2,High School,Unknown,Less than $40K,Blue,37,3,1,1,6118.0,1092,5026.0,0.757,4434,81,0.62,0.17800000000000002
4176,713444058,Existing Customer,45,M,1,Unknown,Divorced,$40K - $60K,Silver,31,3,1,1,17437.0,2225,15212.0,0.8140000000000001,3381,51,0.594,0.128
4177,713253858,Attrited Customer,50,F,1,College,Married,Unknown,Blue,37,2,2,3,1461.0,0,1461.0,0.563,2176,40,0.379,0.0
4178,719609433,Existing Customer,55,F,4,Uneducated,Divorced,$40K - $60K,Blue,43,5,3,2,1965.0,1525,440.0,0.855,4671,69,0.816,0.7759999999999999
4179,797234508,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Silver,45,3,2,4,30899.0,0,30899.0,0.502,1481,20,0.33299999999999996,0.0
4180,714537258,Existing Customer,48,M,3,Doctorate,Married,$60K - $80K,Blue,36,3,2,1,8876.0,1132,7744.0,0.8440000000000001,3779,78,0.8140000000000001,0.128
4181,793412958,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,38,3,1,3,2440.0,1501,939.0,0.7440000000000001,4382,88,0.66,0.615
4182,714680208,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,45,5,3,4,1652.0,1318,334.0,0.593,4533,69,0.5329999999999999,0.7979999999999999
4183,715240683,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,37,3,2,3,15535.0,1302,14233.0,0.461,3718,66,0.61,0.084
4184,803796708,Attrited Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,46,2,4,4,13354.0,0,13354.0,0.018000000000000002,1097,28,0.077,0.0
4185,717368208,Attrited Customer,49,M,1,Graduate,Single,$120K +,Blue,36,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0
4186,802662858,Existing Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,49,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513
4187,780206958,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,Blue,39,3,2,2,5937.0,2120,3817.0,0.654,4228,70,0.75,0.35700000000000004
4188,779906658,Existing Customer,40,M,4,Doctorate,Single,Unknown,Blue,24,3,2,4,18806.0,1192,17614.0,0.745,3142,62,0.8240000000000001,0.063
4189,772341783,Attrited Customer,45,F,3,High School,Single,Unknown,Blue,35,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.5479999999999999,0.7170000000000001
4190,711491283,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,0,1975.0,1264,711.0,0.6709999999999999,2959,63,0.8,0.64
4191,720211533,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,33,5,2,3,2888.0,821,2067.0,0.9309999999999999,4713,77,1.026,0.284
4192,715409733,Attrited Customer,47,F,4,College,Single,Less than $40K,Blue,36,2,2,3,2263.0,0,2263.0,0.752,2385,33,0.375,0.0
4193,710974308,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,36,3,3,4,26792.0,1671,25121.0,0.938,3587,66,0.5710000000000001,0.062
4194,715732533,Attrited Customer,52,M,4,Graduate,Married,$60K - $80K,Blue,36,4,1,3,9375.0,1625,7750.0,0.532,2108,51,0.5,0.17300000000000001
4195,713722608,Attrited Customer,48,F,2,Unknown,Divorced,Less than $40K,Blue,35,3,1,4,2806.0,2514,292.0,0.341,1757,35,0.4,0.8959999999999999
4196,709101258,Attrited Customer,41,F,2,High School,Divorced,Less than $40K,Blue,28,4,2,2,1478.0,524,954.0,0.7509999999999999,2180,46,0.643,0.355
4197,708588408,Existing Customer,53,M,3,Uneducated,Single,$60K - $80K,Blue,36,6,2,2,6836.0,1607,5229.0,0.524,4421,74,0.542,0.235
4198,721427358,Attrited Customer,47,M,4,Unknown,Divorced,$80K - $120K,Blue,28,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0
4199,717099408,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,29,6,3,2,10529.0,0,10529.0,0.7290000000000001,4583,87,0.851,0.0
4200,715155033,Existing Customer,61,M,0,High School,Single,$40K - $60K,Blue,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.45899999999999996
4201,789586833,Existing Customer,45,F,3,Post-Graduate,Married,Unknown,Blue,38,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601
4202,709338633,Attrited Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,37,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0
4203,714106833,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,47,6,3,1,5225.0,2290,2935.0,0.9620000000000001,4239,69,0.6829999999999999,0.43799999999999994
4204,741116058,Existing Customer,48,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,4,2582.0,1399,1183.0,0.5589999999999999,2144,42,0.909,0.542
